ENSG00000203783	ENSRNOG00000020763	ENSMUSG00000050994	ENSSSCG00000005177	ENSDARG00000090886	FBgn0029174	AT1G11900	
ENSG00000203782	ENSRNOG00000020779	ENSMUSG00000019832	ENSSSCG00000005178	ENSDARG00000058949	FBgn0085212	AT1G11905	
ENSG00000159527	ENSRNOG00000020783	ENSMUSG00000019828	ENSSSCG00000044896	ENSDARG00000113479	FBgn0032153	AT1G11910	
ENSG00000163218	ENSRNOG00000047040	ENSMUSG00000090112	ENSSSCG00000042200	ENSDARG00000003934	FBgn0032154	AT1G11915	
ENSG00000163220	ENSRNOG00000020793	ENSMUSG00000047648	ENSSSCG00000005180	ENSDARG00000089361	FBgn0010520	AT1G11920	
ENSG00000163221	ENSRNOG00000020812	ENSMUSG00000055493	ENSSSCG00000005182	ENSDARG00000058946	FBgn0004867	AT1G11925	
ENSG00000143546	ENSRNOG00000064385	ENSMUSG00000019820	ENSSSCG00000005183	ENSDARG00000079713	FBgn0053300	AT1G11930	
ENSG00000184330	ENSRNOG00000020876	ENSMUSG00000039232	ENSSSCG00000005184	ENSDARG00000109823	FBgn0032156	AT1G11940	
ENSG00000197364	ENSRNOG00000020883	ENSMUSG00000078348	ENSSSCG00000005186	ENSDARG00000074456	FBgn0032157	AT1G11950	
ENSG00000143556	ENSRNOG00000020927	ENSMUSG00000019817	ENSSSCG00000039025	ENSDARG00000006253	FBgn0024285	AT1G11960	
ENSG00000197956	ENSRNOG00000020889	ENSMUSG00000019815	ENSSSCG00000039169	ENSDARG00000032801	FBgn0040064	AT1G11970	
ENSG00000196420	ENSRNOG00000020942	ENSMUSG00000019814	ENSSSCG00000035730	ENSDARG00000060392	FBgn0025700	AT1G11980	
ENSG00000196154	ENSRNOG00000020949	ENSMUSG00000062866	ENSSSCG00000047994	ENSDARG00000025899	FBgn0032160	AT1G11990	
ENSG00000196754	ENSRNOG00000020956	ENSMUSG00000019810	ENSSSCG00000041984	ENSDARG00000091726	FBgn0032161	AT1G12000	
ENSG00000188643	ENSRNOG00000020990	ENSMUSG00000019809	ENSSSCG00000005190	ENSDARG00000038308	FBgn0032162	AT1G12010	
ENSG00000189334	ENSRNOG00000020995	ENSMUSG00000019808	ENSSSCG00000005191	ENSDARG00000020913	FBgn0032163	AT1G12020	
ENSG00000189171	ENSRNOG00000021004	ENSMUSG00000019806	ENSSSCG00000036360	ENSDARG00000038302	FBgn0259712	AT1G12030	
ENSG00000160678	ENSRNOG00000024580	ENSMUSG00000015501	ENSSSCG00000005193	ENSDARG00000013024	FBgn0259713	AT1G12040	
ENSG00000160679	ENSRNOG00000021011	ENSMUSG00000039116	ENSSSCG00000047464	ENSDARG00000005108	FBgn0051876	AT1G12050	
ENSG00000143553	ENSRNOG00000021014	ENSMUSG00000019868	ENSSSCG00000050028	ENSDARG00000025076	FBgn0051712	AT1G12060	
ENSG00000143621	ENSRNOG00000021016	ENSMUSG00000019865	ENSSSCG00000046197	ENSDARG00000075747	FBgn0051713	AT1G12064	
ENSG00000169418	ENSRNOG00000021017	ENSMUSG00000019867	ENSSSCG00000041506	ENSDARG00000077086	FBgn0032166	AT1G12070	
ENSG00000143624	ENSRNOG00000021027	ENSMUSG00000039910	ENSSSCG00000005194	ENSDARG00000075054	FBgn0032167	AT1G12080	
ENSG00000143554	ENSRNOG00000021032	ENSMUSG00000039891	ENSSSCG00000005196	ENSDARG00000069615	FBgn0032168	AT1G12090	
ENSG00000143614	ENSRNOG00000021035	ENSMUSG00000039879	ENSSSCG00000046128	ENSDARG00000112087	FBgn0032169	AT1G12100	
ENSG00000198837	ENSRNOG00000021039	ENSMUSG00000078453	ENSSSCG00000042982	ENSDARG00000100497	FBgn0032171	AT1G12110	
ENSG00000160741	ENSRNOG00000021037	ENSMUSG00000019854	ENSSSCG00000005198	ENSDARG00000076724	FBgn0032170	AT1G12120	
ENSG00000143578	ENSRNOG00000021046	ENSMUSG00000071392	ENSSSCG00000047663	ENSDARG00000076381	FBgn0032172	AT1G12130	
ENSG00000143543	ENSRNOG00000021048	ENSMUSG00000059554	ENSSSCG00000005199	ENSDARG00000116680	FBgn0015664	AT1G12140	
ENSG00000177954	ENSRNOG00000021051	ENSMUSG00000039835	ENSSSCG00000005201	ENSDARG00000010145	FBgn0011272	AT1G12150	
ENSG00000143552	ENSRNOG00000021056	ENSMUSG00000019853	ENSSSCG00000005204	ENSDARG00000008560	FBgn0000180	AT1G12160	
ENSG00000143549	ENSRNOG00000021082	ENSMUSG00000019852	ENSSSCG00000021136	ENSDARG00000075446	FBgn0051875	AT1G12170	
ENSG00000163263	ENSRNOG00000021096	ENSMUSG00000019851	ENSSSCG00000005203	ENSDARG00000009864	FBgn0043456	AT1G12180	
ENSG00000143612	ENSRNOG00000021109	ENSMUSG00000019850	ENSSSCG00000005205	ENSDARG00000026908	FBgn0011584	AT1G12190	
ENSG00000143569	ENSRNOG00000028781	ENSMUSG00000045591	ENSSSCG00000005206	ENSDARG00000020334	FBgn0032175	AT1G12200	
ENSG00000143575	ENSRNOG00000021118	ENSMUSG00000020009	ENSSSCG00000005207	ENSDARG00000063436	FBgn0032176	AT1G12210	
ENSG00000143595	ENSRNOG00000070704	ENSMUSG00000039760	ENSSSCG00000005208	ENSDARG00000008948	FBgn0027600	AT1G12211	
ENSG00000143515	ENSRNOG00000021128	ENSMUSG00000020007	ENSSSCG00000005209	ENSDARG00000114920	FBgn0053301	AT1G12220	
ENSG00000160712	ENSRNOG00000021130	ENSMUSG00000050473	ENSSSCG00000032561	ENSDARG00000036005	FBgn0053302	AT1G12230	
ENSG00000169291	ENSRNOG00000021149	ENSMUSG00000020003	ENSSSCG00000005211	ENSDARG00000076529	FBgn0267727	AT1G12240	
ENSG00000163239	ENSRNOG00000010983	ENSMUSG00000071369	ENSSSCG00000005212	ENSDARG00000100642	FBgn0032178	AT1G12244	
ENSG00000160714	ENSRNOG00000011306	ENSMUSG00000019996	ENSSSCG00000005216	ENSDARG00000075802	FBgn0265002	AT1G12250	
ENSG00000160716	ENSRNOG00000055401	ENSMUSG00000037608	ENSSSCG00000005214	ENSDARG00000010729	FBgn0083945	AT1G12260	
ENSG00000160710	ENSRNOG00000011488	ENSMUSG00000019992	ENSSSCG00000005215	ENSDARG00000090752	FBgn0032187	AT1G12270	
ENSG00000143603	ENSRNOG00000011672	ENSMUSG00000019990	ENSSSCG00000049203	ENSDARG00000099005	FBgn0032188	AT1G12280	
ENSG00000163344	ENSRNOG00000011895	ENSMUSG00000019986	ENSSSCG00000005217	ENSDARG00000075229	FBgn0028675	AT1G12290	
ENSG00000163346	ENSRNOG00000055531	ENSMUSG00000019982	ENSSSCG00000023595	ENSDARG00000069601	FBgn0032189	AT1G12300	
ENSG00000163348	ENSRNOG00000012360	ENSMUSG00000019977	ENSSSCG00000005219	ENSDARG00000079815	FBgn0005593	AT1G12320	
ENSG00000160691	ENSRNOG00000013009	ENSMUSG00000037542	ENSSSCG00000051776	ENSDARG00000063665	FBgn0085188	AT1G12310	
ENSG00000173207	ENSRNOG00000013381	ENSMUSG00000050844	ENSSSCG00000005221	ENSDARG00000086996	FBgn0032191	AT1G12330	
ENSG00000160688	ENSRNOG00000013624	ENSMUSG00000019970	ENSSSCG00000005220	ENSDARG00000059246	FBgn0032192	AT1G12340	
ENSG00000163352	ENSRNOG00000066101	ENSMUSG00000069712	ENSSSCG00000005222	ENSDARG00000003429	FBgn0032193	AT1G12350	
ENSG00000160685	ENSRNOG00000070392	ENSMUSG00000097327	ENSSSCG00000005224	ENSDARG00000026198	FBgn0032194	AT1G12360	
ENSG00000163354	ENSRNOG00000050257	ENSMUSG00000053219	ENSSSCG00000005225	ENSDARG00000069590	FBgn0024320	AT1G12370	
ENSG00000163357	ENSRNOG00000013663	ENSMUSG00000037490	ENSSSCG00000039823	ENSDARG00000091531	FBgn0250843	AT1G12380	
ENSG00000143537	ENSRNOG00000013981	ENSMUSG00000071359	ENSSSCG00000005227	ENSDARG00000021082	FBgn0032195	AT1G12390	
ENSG00000169242	ENSRNOG00000014227	ENSMUSG00000045680	ENSSSCG00000005228	ENSDARG00000059235	FBgn0032196	AT1G12400	
ENSG00000169241	ENSRNOG00000014242	ENSMUSG00000010461	ENSSSCG00000005229	ENSDARG00000093630	FBgn0032197	AT1G12410	
ENSG00000179085	ENSRNOG00000033021	ENSMUSG00000061983	ENSSSCG00000040670	ENSDARG00000094577	FBgn0032198	AT1G12411	
ENSG00000163462	ENSRNOG00000064833	ENSMUSG00000037455	ENSSSCG00000005232	ENSDARG00000042995	FBgn0051720	AT1G12420	
ENSG00000185499	ENSRNOG00000022703	ENSMUSG00000020010	ENSSSCG00000050207	ENSDARG00000076227	FBgn0004419	AT1G12430	
ENSG00000169231	ENSRNOG00000064327	ENSMUSG00000037440	ENSSSCG00000032324	ENSDARG00000097088	FBgn0024248	AT1G12440	
ENSG00000173171	ENSRNOG00000070585	ENSMUSG00000056379	ENSSSCG00000044946	ENSDARG00000042977	FBgn0000229	AT1G12450	
ENSG00000177628	ENSRNOG00000064044	ENSMUSG00000059763	ENSSSCG00000046403	ENSDARG00000042975	FBgn0051717	AT1G12460	
ENSG00000160767	ENSRNOG00000068609	ENSMUSG00000069708	ENSSSCG00000047233	ENSDARG00000008186	FBgn0010407	AT1G12470	
ENSG00000116521	ENSRNOG00000022729	ENSMUSG00000069707	ENSSSCG00000005233	ENSDARG00000102251	FBgn0032200	AT1G12480	
ENSG00000176444	ENSRNOG00000028982	ENSMUSG00000069706	ENSSSCG00000040481	ENSDARG00000103600	FBgn0026379	AT1G12490	
ENSG00000143630	ENSRNOG00000014266	ENSMUSG00000045111	ENSSSCG00000005236	ENSDARG00000100170	FBgn0011305	AT1G12500	
ENSG00000143627	ENSRNOG00000037156	ENSMUSG00000095647	ENSSSCG00000005235	ENSDARG00000104693	FBgn0032202	AT1G12520	
ENSG00000160752	ENSRNOG00000058668	ENSMUSG00000095171	ENSSSCG00000005240	ENSDARG00000099182	FBgn0259482	AT1G12530	
ENSG00000160753	ENSRNOG00000014277	ENSMUSG00000095569	ENSSSCG00000005241	ENSDARG00000098133	FBgn0032204	AT1G12540	
ENSG00000116539	ENSRNOG00000014327	ENSMUSG00000100689	ENSSSCG00000005243	ENSDARG00000098405	FBgn0032205	AT1G12550	
ENSG00000125459	ENSRNOG00000022537	ENSMUSG00000100950	ENSSSCG00000037125	ENSDARG00000103025	FBgn0260750	AT1G12560	
ENSG00000163374	ENSRNOG00000014530	ENSMUSG00000096442	ENSSSCG00000044242	ENSDARG00000100729	FBgn0003751	AT1G12570	
ENSG00000132676	ENSRNOG00000014706	ENSMUSG00000100186	ENSSSCG00000027161	ENSDARG00000104682	FBgn0260749	AT1G12580	
ENSG00000116580	ENSRNOG00000022189	ENSMUSG00000100004	ENSSSCG00000032999	ENSDARG00000100633	FBgn0054043	AT1G12600	
ENSG00000132718	ENSRNOG00000014829	ENSMUSG00000037424	ENSSSCG00000005247	ENSDARG00000102300	FBgn0032208	AT1G12610	
ENSG00000143622	ENSRNOG00000031662	ENSMUSG00000019998	ENSSSCG00000005249	ENSDARG00000104242	FBgn0032209	AT1G12615	
ENSG00000132680	ENSRNOG00000015675	ENSMUSG00000020000	ENSSSCG00000005250	ENSDARG00000100742	FBgn0032210	AT1G12620	
ENSG00000173080	ENSRNOG00000015972	ENSMUSG00000019997	ENSSSCG00000044374	ENSDARG00000103787	FBgn0032211	AT1G12630	
ENSG00000116584	ENSRNOG00000016147	ENSMUSG00000037370	ENSSSCG00000005252	ENSDARG00000095927	FBgn0005322	AT1G12640	
ENSG00000163479	ENSRNOG00000023968	ENSMUSG00000019989	ENSSSCG00000035668	ENSDARG00000095853	FBgn0032213	AT1G12650	
ENSG00000160803	ENSRNOG00000016717	ENSMUSG00000019984	ENSSSCG00000041641	ENSDARG00000075780	FBgn0032214	AT1G12663	
ENSG00000116586	ENSRNOG00000037137	ENSMUSG00000019987	ENSSSCG00000030655	ENSDARG00000095953	FBgn0027491	AT1G12665	
ENSG00000132698	ENSRNOG00000049297	ENSMUSG00000039166	ENSSSCG00000005255	ENSDARG00000092740	FBgn0267365	AT1G12672	
ENSG00000254726	ENSRNOG00000068795	ENSMUSG00000019978	ENSSSCG00000021646	ENSDARG00000078271	FBgn0032216	AT1G12680	
ENSG00000160789	ENSRNOG00000021507	ENSMUSG00000096546	ENSSSCG00000005257	ENSDARG00000095884	FBgn0032217	AT1G12700	
ENSG00000196189	ENSRNOG00000069456	ENSMUSG00000049420	ENSSSCG00000024257	ENSDARG00000095902	FBgn0032218	AT1G12710	
ENSG00000160785	ENSRNOG00000021499	ENSMUSG00000051354	ENSSSCG00000021802	ENSDARG00000093498	FBgn0032219	AT1G12730	
ENSG00000160781	ENSRNOG00000021484	ENSMUSG00000039089	ENSSSCG00000031105	ENSDARG00000078441	FBgn0011703	AT1G12740	
ENSG00000198952	ENSRNOG00000011480	ENSMUSG00000039031	ENSSSCG00000034919	ENSDARG00000014373	FBgn0032221	AT1G12750	
ENSG00000163472	ENSRNOG00000011945	ENSMUSG00000019899	ENSSSCG00000030268	ENSDARG00000032769	FBgn0032222	AT1G12760	
ENSG00000198715	ENSRNOG00000012690	ENSMUSG00000019889	ENSSSCG00000005266	ENSDARG00000041378	FBgn0032223	AT1G12770	
ENSG00000189030	ENSRNOG00000042702	ENSMUSG00000049109	ENSSSCG00000028996	ENSDARG00000104820	FBgn0019932	AT1G12775	
ENSG00000163468	ENSRNOG00000013718	ENSMUSG00000015519	ENSSSCG00000041232	ENSDARG00000100322	FBgn0051715	AT1G12780	
ENSG00000163467	ENSRNOG00000014465	ENSMUSG00000038916	ENSSSCG00000005267	ENSDARG00000104314	FBgn0032224	AT1G12790	
ENSG00000132677	ENSRNOG00000014862	ENSMUSG00000004360	ENSSSCG00000005268	ENSDARG00000098211	FBgn0032225	AT1G12800	
ENSG00000116604	ENSRNOG00000010803	ENSMUSG00000019883	ENSSSCG00000005269	ENSDARG00000099187	FBgn0085396	AT1G12805	
ENSG00000183856	ENSRNOG00000060599	ENSMUSG00000038876	ENSSSCG00000048925	ENSDARG00000098929	FBgn0032228	AT1G12810	
ENSG00000187862	ENSRNOG00000066632	ENSMUSG00000019880	ENSSSCG00000031382	ENSDARG00000099241	FBgn0032229	AT1G12820	
ENSG00000163382	ENSRNOG00000056228	ENSMUSG00000075266	ENSSSCG00000005271	ENSDARG00000098902	FBgn0027568	AT1G12840	
ENSG00000160818	ENSRNOG00000015734	ENSMUSG00000019792	ENSSSCG00000005272	ENSDARG00000103824	FBgn0003087	AT1G12830	
ENSG00000132702	ENSRNOG00000054391	ENSMUSG00000019791	ENSSSCG00000005273	ENSDARG00000103052	FBgn0032230	AT1G12845	
ENSG00000132692	ENSRNOG00000069377	ENSMUSG00000039697	ENSSSCG00000045514	ENSDARG00000098401	FBgn0032231	AT1G12850	
ENSG00000132688	ENSRNOG00000058277	ENSMUSG00000019789	ENSSSCG00000041324	ENSDARG00000020948	FBgn0041723	AT1G12855	
ENSG00000143320	ENSRNOG00000063232	ENSMUSG00000000295	ENSSSCG00000023520	ENSDARG00000067805	FBgn0053303	AT1G12860	
ENSG00000143319	ENSRNOG00000069701	ENSMUSG00000000296	ENSSSCG00000037277	ENSDARG00000053527	FBgn0032233	AT1G12870	
ENSG00000143303	ENSRNOG00000010146	ENSMUSG00000063760	ENSSSCG00000005277	ENSDARG00000003259	FBgn0032234	AT1G12880	
ENSG00000143314	ENSRNOG00000010158	ENSMUSG00000069670	ENSSSCG00000047518	ENSDARG00000098338	FBgn0032235	AT1G12890	
ENSG00000143321	ENSRNOG00000010172	ENSMUSG00000019787	ENSSSCG00000039009	ENSDARG00000019521	FBgn0004106	AT1G12900	
ENSG00000143294	ENSRNOG00000024429	ENSMUSG00000019785	ENSSSCG00000005279	ENSDARG00000094708	FBgn0032236	AT1G12910	
ENSG00000027869	ENSRNOG00000066862	ENSMUSG00000090298	ENSSSCG00000005282	ENSDARG00000040334	FBgn0267821	AT1G12920	
ENSG00000198400	ENSRNOG00000051782	ENSMUSG00000069668	ENSSSCG00000005284	ENSDARG00000078542	FBgn0262782	AT1G12930	
ENSG00000027644	ENSRNOG00000010853	ENSMUSG00000039552	ENSSSCG00000050902	ENSDARG00000074652	FBgn0051716	AT1G12940	
ENSG00000187800	ENSRNOG00000015503	ENSMUSG00000039531	ENSSSCG00000033763	ENSDARG00000009459	FBgn0051718	AT1G12950	
ENSG00000160838	ENSRNOG00000015822	ENSMUSG00000019782	ENSSSCG00000044692	ENSDARG00000053487	FBgn0003942	AT1G12960	
ENSG00000132694	ENSRNOG00000064709	ENSMUSG00000071340	ENSSSCG00000005286	ENSDARG00000020258	FBgn0032242	AT1G12970	
ENSG00000253831	ENSRNOG00000015829	ENSMUSG00000039508	ENSSSCG00000005287	ENSDARG00000035538	FBgn0032243	AT1G12980	
ENSG00000117036	ENSRNOG00000016090	ENSMUSG00000049872	ENSSSCG00000005288	ENSDARG00000003157	FBgn0032244	AT1G12990	
ENSG00000143297	ENSRNOG00000023985	ENSMUSG00000046031	ENSSSCG00000043640	ENSDARG00000068465	FBgn0005683	AT1G13000	
ENSG00000163518	ENSRNOG00000016266	ENSMUSG00000039497	ENSSSCG00000042784	ENSDARG00000091558	FBgn0032246	AT1G13020	
ENSG00000160856	ENSRNOG00000016327	ENSMUSG00000047514	ENSSSCG00000005291	ENSDARG00000053448	FBgn0262601	AT1G13030	
ENSG00000132704	ENSRNOG00000016358	ENSMUSG00000039480	ENSSSCG00000022044	ENSDARG00000053446	FBgn0267330	AT1G13040	
ENSG00000163534	ENSRNOG00000023496	ENSMUSG00000039485	ENSSSCG00000005296	ENSDARG00000089569	FBgn0032247	AT1G13050	
ENSG00000073754	ENSRNOG00000016498	ENSMUSG00000039462	ENSSSCG00000005297	ENSDARG00000094312	FBgn0032248	AT1G13060	
ENSG00000183853	ENSRNOG00000011077	ENSMUSG00000019779	ENSSSCG00000005300	ENSDARG00000115315	FBgn0004915	AT1G13080	
ENSG00000288460	ENSRNOG00000024460	ENSMUSG00000063953	ENSSSCG00000005298	ENSDARG00000040326	FBgn0032249	AT1G13090	
ENSG00000158473	ENSRNOG00000011290	ENSMUSG00000044499	ENSSSCG00000039782	ENSDARG00000013457	FBgn0032250	AT1G13100	
ENSG00000158477	ENSRNOG00000056928	ENSMUSG00000019777	ENSSSCG00000005301	ENSDARG00000053381	FBgn0027052	AT1G13110	
ENSG00000158481	ENSRNOG00000011526	ENSMUSG00000069662	ENSSSCG00000005305	ENSDARG00000040535	FBgn0032251	AT1G13120	
ENSG00000158485	ENSRNOG00000070428	ENSMUSG00000094311	ENSSSCG00000005307	ENSDARG00000040338	FBgn0032252	AT1G13130	
ENSG00000158488	ENSRNOG00000011932	ENSMUSG00000019846	ENSSSCG00000005308	ENSDARG00000078447	FBgn0065110	AT1G13140	
ENSG00000186306	ENSRNOG00000012576	ENSMUSG00000051736	ENSSSCG00000005309	ENSDARG00000052658	FBgn0032253	AT1G13143	
ENSG00000180708	ENSRNOG00000012698	ENSMUSG00000019845	ENSSSCG00000005310	ENSDARG00000074732	FBgn0027611	AT1G13150	
ENSG00000173285	ENSRNOG00000012730	ENSMUSG00000062074	ENSSSCG00000005311	ENSDARG00000052656	FBgn0051719	AT1G13160	
ENSG00000198965	ENSRNOG00000052070	ENSMUSG00000019843	ENSSSCG00000005312	ENSDARG00000060096	FBgn0032256	AT1G13170	
ENSG00000197532	ENSRNOG00000013795	ENSMUSG00000019842	ENSSSCG00000005314	ENSDARG00000036670	FBgn0026431	AT1G13180	
ENSG00000186440	ENSRNOG00000042776	ENSMUSG00000019841	ENSSSCG00000005313	ENSDARG00000089307	FBgn0032258	AT1G13190	
ENSG00000279111	ENSRNOG00000013823	ENSMUSG00000096687	ENSSSCG00000051368	ENSDARG00000044225	FBgn0032259	AT1G13195	
ENSG00000198967	ENSRNOG00000037080	ENSMUSG00000038528	ENSSSCG00000005316	ENSDARG00000021055	FBgn0032260	AT1G13200	
ENSG00000163554	ENSRNOG00000050624	ENSMUSG00000038522	ENSSSCG00000005317	ENSDARG00000093621	FBgn0086347	AT1G13210	
ENSG00000196171	ENSRNOG00000047756	ENSMUSG00000019838	ENSSSCG00000005318	ENSDARG00000074316	FBgn0032261	AT1G13220	
ENSG00000203757	ENSRNOG00000023274	ENSMUSG00000038510	ENSSSCG00000005319	ENSDARG00000069390	FBgn0032262	AT1G13230	
ENSG00000197403	ENSRNOG00000013877	ENSMUSG00000019837	ENSSSCG00000005320	ENSDARG00000086838	FBgn0267828	AT1G13245	
ENSG00000180433	ENSRNOG00000014030	ENSMUSG00000075232	ENSSSCG00000038905	ENSDARG00000062974	FBgn0010398	AT1G13250	
ENSG00000188340	ENSRNOG00000014187	ENSMUSG00000038481	ENSSSCG00000005322	ENSDARG00000077202	FBgn0032264	AT1G13260	
ENSG00000163563	ENSRNOG00000070202	ENSMUSG00000019834	ENSSSCG00000025842	ENSDARG00000057992	FBgn0032265	AT1G13270	
ENSG00000163564	ENSRNOG00000022822	ENSMUSG00000063428	ENSSSCG00000005324	ENSDARG00000057995	FBgn0032266	AT1G13280	
ENSG00000163565	ENSRNOG00000049257	ENSMUSG00000045555	ENSSSCG00000005325	ENSDARG00000044246	FBgn0051721	AT1G13290	
ENSG00000163568	ENSRNOG00000010775	ENSMUSG00000038446	ENSSSCG00000005326	ENSDARG00000075600	FBgn0032269	AT1G13300	
ENSG00000162706	ENSRNOG00000065206	ENSMUSG00000019831	ENSSSCG00000051658	ENSDARG00000044251	FBgn0085190	AT1G13310	
ENSG00000213088	ENSRNOG00000010308	ENSMUSG00000046922	ENSSSCG00000037731	ENSDARG00000092269	FBgn0032271	AT1G13320	
ENSG00000179639	ENSRNOG00000009932	ENSMUSG00000038417	ENSSSCG00000044434	ENSDARG00000063011	FBgn0051872	AT1G13330	
ENSG00000196184	ENSRNOG00000012874	ENSMUSG00000091415	ENSSSCG00000050457	ENSDARG00000044253	FBgn0043825	AT1G13340	
ENSG00000184155	ENSRNOG00000012716	ENSMUSG00000019826	ENSSSCG00000048280	ENSDARG00000044254	FBgn0265264	AT1G13350	
ENSG00000132703	ENSRNOG00000065271	ENSMUSG00000019823	ENSSSCG00000048089	ENSDARG00000093531	FBgn0287630	AT1G13360	
ENSG00000132693	ENSRNOG00000012369	ENSMUSG00000019822	ENSSSCG00000043725	ENSDARG00000034174	FBgn0267254	AT1G13370	
ENSG00000158716	ENSRNOG00000065528	ENSMUSG00000078451	ENSSSCG00000050197	ENSDARG00000044255	FBgn0051871	AT1G13380	
ENSG00000181036	ENSRNOG00000051333	ENSMUSG00000019818	ENSSSCG00000005338	ENSDARG00000006896	FBgn0040496	AT1G13390	
ENSG00000158714	ENSRNOG00000032798	ENSMUSG00000075225	ENSSSCG00000031236	ENSDARG00000033610	FBgn0032280	AT1G13400	
ENSG00000213085	ENSRNOG00000011160	ENSMUSG00000019813	ENSSSCG00000005340	ENSDARG00000058041	FBgn0032281	AT1G13410	
ENSG00000158710	ENSRNOG00000010964	ENSMUSG00000038332	ENSSSCG00000037131	ENSDARG00000044261	FBgn0032282	AT1G13420	
ENSG00000085552	ENSRNOG00000065273	ENSMUSG00000071324	ENSSSCG00000037468	ENSDARG00000063050	FBgn0032283	AT1G13430	
ENSG00000162723	ENSRNOG00000010959	ENSMUSG00000048756	ENSSSCG00000005343	ENSDARG00000098967	FBgn0032284	AT1G13440	
ENSG00000177807	ENSRNOG00000022610	ENSMUSG00000038302	ENSSSCG00000005344	ENSDARG00000021455	FBgn0032285	AT1G13450	
ENSG00000162728	ENSRNOG00000018674	ENSMUSG00000019804	ENSSSCG00000036086	ENSDARG00000028099	FBgn0032286	AT1G13460	
ENSG00000162729	ENSRNOG00000067190	ENSMUSG00000019803	ENSSSCG00000005346	ENSDARG00000091198	FBgn0023496	AT1G13470	
ENSG00000018625	ENSRNOG00000018531	ENSMUSG00000038280	ENSSSCG00000005349	ENSDARG00000079049	FBgn0024740	AT1G13480	
ENSG00000132681	ENSRNOG00000018547	ENSMUSG00000019802	ENSSSCG00000036340	ENSDARG00000058102	FBgn0032287	AT1G13485	
ENSG00000143318	ENSRNOG00000018515	ENSMUSG00000044770	ENSSSCG00000005347	ENSDARG00000069446	FBgn0032289	AT1G13490	
ENSG00000162734	ENSRNOG00000054561	ENSMUSG00000038248	ENSSSCG00000050320	ENSDARG00000073914	FBgn0032290	AT1G13500	
ENSG00000162735	ENSRNOG00000028992	ENSMUSG00000038240	ENSSSCG00000005352	ENSDARG00000078492	FBgn0032291	AT1G13510	
ENSG00000122218	ENSRNOG00000022321	ENSMUSG00000038214	ENSSSCG00000005354	ENSDARG00000017047	FBgn0032292	AT1G13520	
ENSG00000162736	ENSRNOG00000017120	ENSMUSG00000045886	ENSSSCG00000005355	ENSDARG00000069439	FBgn0032293	AT1G13530	
ENSG00000171786	ENSRNOG00000016897	ENSMUSG00000019797	ENSSSCG00000005356	ENSDARG00000004296	FBgn0027868	AT1G13540	
ENSG00000162738	ENSRNOG00000016689	ENSMUSG00000047139	ENSSSCG00000032554	ENSDARG00000091419	FBgn0032294	AT1G13550	
ENSG00000162739	ENSRNOG00000032293	ENSMUSG00000019863	ENSSSCG00000005358	ENSDARG00000063140	FBgn0032295	AT1G13560	
ENSG00000066294	ENSRNOG00000069120	ENSMUSG00000019864	ENSSSCG00000005361	ENSDARG00000044265	FBgn0032296	AT1G13570	
ENSG00000117090	ENSRNOG00000032204	ENSMUSG00000019866	ENSSSCG00000005360	ENSDARG00000058226	FBgn0032297	AT1G13580	
ENSG00000117091	ENSRNOG00000070574	ENSMUSG00000038160	ENSSSCG00000040711	ENSDARG00000058221	FBgn0027550	AT1G13590	
ENSG00000026751	ENSRNOG00000015526	ENSMUSG00000038151	ENSSSCG00000045508	ENSDARG00000043757	FBgn0015320	AT1G13600	
ENSG00000122224	ENSRNOG00000015520	ENSMUSG00000019849	ENSSSCG00000042419	ENSDARG00000002523	FBgn0032298	AT1G13605	
ENSG00000122223	ENSRNOG00000026857	ENSMUSG00000019848	ENSSSCG00000005366	ENSDARG00000060911	FBgn0032299	AT1G13607	
ENSG00000179914	ENSRNOG00000070288	ENSMUSG00000071317	ENSSSCG00000005367	ENSDARG00000028523	FBgn0051869	AT1G13608	
ENSG00000158764	ENSRNOG00000015086	ENSMUSG00000063804	ENSSSCG00000005368	ENSDARG00000063194	FBgn0051870	AT1G13609	
ENSG00000158769	ENSRNOG00000015003	ENSMUSG00000038822	ENSSSCG00000050253	ENSDARG00000043732	FBgn0011676	AT1G13610	
ENSG00000158773	ENSRNOG00000026514	ENSMUSG00000056073	ENSSSCG00000049997	ENSDARG00000094438	FBgn0032303	AT1G13620	
ENSG00000186517	ENSRNOG00000014951	ENSMUSG00000038774	ENSSSCG00000005369	ENSDARG00000043729	FBgn0032304	AT1G13630	
ENSG00000143217	ENSRNOG00000014925	ENSMUSG00000019913	ENSSSCG00000005371	ENSDARG00000043728	FBgn0032305	AT1G13635	
ENSG00000162755	ENSRNOG00000014610	ENSMUSG00000019909	ENSSSCG00000005373	ENSDARG00000043727	FBgn0069354	AT1G13640	
ENSG00000143256	ENSRNOG00000043141	ENSMUSG00000019905	ENSSSCG00000033222	ENSDARG00000041982	FBgn0004363	AT1G13650	
ENSG00000158793	ENSRNOG00000014589	ENSMUSG00000019900	ENSSSCG00000005375	ENSDARG00000063161	FBgn0262599	AT1G13670	
ENSG00000158796	ENSRNOG00000014278	ENSMUSG00000049641	ENSSSCG00000005376	ENSDARG00000069420	FBgn0027453	AT1G13680	
ENSG00000143222	ENSRNOG00000013949	ENSMUSG00000019893	ENSSSCG00000027558	ENSDARG00000058284	FBgn0024227	AT1G13690	
