ENSG00000066468	ENSMUSG00000042569	FBgn0260798	AT1G25310	
ENSG00000107669	ENSMUSG00000043284	FBgn0040007	AT1G25320	
ENSG00000107672	ENSMUSG00000018931	FBgn0046692	AT1G25330	
ENSG00000138162	ENSMUSG00000018932	FBgn0260799	AT1G25340	
ENSG00000138152	ENSMUSG00000042529	FBgn0032997	AT1G25350	
ENSG00000107679	ENSMUSG00000010142	FBgn0040005	AT1G25360	
ENSG00000254636	ENSMUSG00000042506	FBgn0026401	AT1G25370	
ENSG00000166033	ENSMUSG00000019102	FBgn0039994	AT1G25375	
ENSG00000187908	ENSMUSG00000010025	FBgn0250830	AT1G25380	
ENSG00000183559	ENSMUSG00000069855	FBgn0261387	AT1G25390	
ENSG00000203795	ENSMUSG00000010122	FBgn0033000	AT1G25400	
ENSG00000119965	ENSMUSG00000010086	FBgn0264911	AT1G25410	
ENSG00000179988	ENSMUSG00000042436	FBgn0040849	AT1G25420	
ENSG00000095574	ENSMUSG00000001034	FBgn0013348	AT1G25422	
ENSG00000196177	ENSMUSG00000001039	FBgn0033005	AT1G25425	
ENSG00000188620	ENSMUSG00000001036	FBgn0026238	AT1G25440	
ENSG00000188816	ENSMUSG00000004837	FBgn0033010	AT1G25450	
ENSG00000154473	ENSMUSG00000042371	FBgn0053554	AT1G25460	
ENSG00000154478	ENSMUSG00000042377	FBgn0033015	AT1G25470	
ENSG00000121898	ENSMUSG00000020528	FBgn0261403	AT1G25480	
ENSG00000182022	ENSMUSG00000004798	FBgn0033017	AT1G25490	
ENSG00000065154	ENSMUSG00000047804	FBgn0033019	AT1G25500	
ENSG00000229544	ENSMUSG00000042331	FBgn0050441	AT1G25510	
ENSG00000107902	ENSMUSG00000018500	FBgn0033020	AT1G25520	
ENSG00000165660	ENSMUSG00000014243	FBgn0033021	AT1G25530	
ENSG00000019995	ENSMUSG00000042298	FBgn0286203	AT1G25540	
ENSG00000175029	ENSMUSG00000018501	FBgn0050440	AT1G25550	
ENSG00000175018	ENSMUSG00000014245	FBgn0050438	AT1G25560	
ENSG00000107938	ENSMUSG00000018509	FBgn0033027	AT1G25570	
ENSG00000154485	ENSMUSG00000019505	FBgn0039969	AT1G25580	
ENSG00000188690	ENSMUSG00000018507	FBgn0039970	AT1G25682	
ENSG00000107949	ENSMUSG00000046417	FBgn0033028	AT1G25988	
ENSG00000089876	ENSMUSG00000048497	FBgn0027507	AT1G26090	
ENSG00000203780	ENSMUSG00000005267	FBgn0033029	AT1G26100	
ENSG00000148848	ENSMUSG00000047342	FBgn0033031	AT1G26110	
ENSG00000154493	ENSMUSG00000047821	FBgn0033032	AT1G26120	
ENSG00000150760	ENSMUSG00000090173	FBgn0033033	AT1G26130	
ENSG00000188916	ENSMUSG00000014177	FBgn0259979	AT1G26140	
ENSG00000214285	ENSMUSG00000042200	FBgn0259978	AT1G26150	
ENSG00000186766	ENSMUSG00000042189	FBgn0267978	AT1G26160	
ENSG00000180745	ENSMUSG00000018217	FBgn0022288	AT1G26170	
ENSG00000132334	ENSMUSG00000070407	FBgn0085229	AT1G26180	
ENSG00000148773	ENSMUSG00000042148	FBgn0033038	AT1G26190	
ENSG00000170430	ENSMUSG00000047759	FBgn0266580	AT1G26200	
ENSG00000108001	ENSMUSG00000020549	FBgn0025693	AT1G26210	
ENSG00000237489	ENSMUSG00000033389	FBgn0033041	AT1G26220	
ENSG00000108010	ENSMUSG00000020542	FBgn0033042	AT1G26230	
ENSG00000176769	ENSMUSG00000033352	FBgn0033043	AT1G26225	
ENSG00000175470	ENSMUSG00000018347	FBgn0085414	AT1G26240	
ENSG00000176171	ENSMUSG00000056752	FBgn0265631	AT1G26250	
ENSG00000188385	ENSMUSG00000053930	FBgn0263109	AT1G26255	
ENSG00000151640	ENSMUSG00000048070	FBgn0033047	AT1G26260	
ENSG00000165752	ENSMUSG00000085683	FBgn0033048	AT1G26270	
ENSG00000148814	ENSMUSG00000050270	FBgn0263855	AT1G26300	
ENSG00000171813	ENSMUSG00000020910	FBgn0002774	AT1G26290	
ENSG00000068383	ENSMUSG00000069844	FBgn0264959	AT1G26310	
ENSG00000148826	ENSMUSG00000020908	FBgn0000043	AT1G26320	
ENSG00000171811	ENSMUSG00000033196	FBgn0033050	AT1G26330	
ENSG00000197177	ENSMUSG00000056328	FBgn0033051	AT1G26340	
ENSG00000171798	ENSMUSG00000057003	FBgn0033052	AT1G26350	
ENSG00000171794	ENSMUSG00000055775	FBgn0033054	AT1G26355	
ENSG00000151650	ENSMUSG00000060180	FBgn0033055	AT1G26360	
ENSG00000151651	ENSMUSG00000033066	FBgn0085240	AT1G26370	
ENSG00000130640	ENSMUSG00000049928	FBgn0085241	AT1G26380	
ENSG00000198546	ENSMUSG00000020907	FBgn0033058	AT1G26390	
ENSG00000130643	ENSMUSG00000097886	FBgn0033056	AT1G26400	
ENSG00000148803	ENSMUSG00000033044	FBgn0284246	AT1G26410	
ENSG00000127884	ENSMUSG00000020905	FBgn0033060	AT1G26420	
ENSG00000203772	ENSMUSG00000020904	FBgn0033061	AT1G26440	
ENSG00000214279	ENSMUSG00000020903	FBgn0033062	AT1G26450	
ENSG00000130649	ENSMUSG00000020902	FBgn0000546	AT1G26460	
ENSG00000171772	ENSMUSG00000020901	FBgn0033063	AT1G26470	
ENSG00000225899	ENSMUSG00000046207	FBgn0033065	AT1G26480	
ENSG00000177951	ENSMUSG00000048329	FBgn0040502	AT1G26500	
ENSG00000188076	ENSMUSG00000045915	FBgn0033067	AT1G26510	
ENSG00000177947	ENSMUSG00000020900	FBgn0262867	AT1G26515	
ENSG00000177963	ENSMUSG00000018736	FBgn0050432	AT1G26520	
ENSG00000142082	ENSMUSG00000046490	FBgn0033069	AT1G26530	
ENSG00000185627	ENSMUSG00000060938	FBgn0050431	AT1G26540	
ENSG00000174885	ENSMUSG00000032921	FBgn0033072	AT1G26550	
ENSG00000142102	ENSMUSG00000052921	FBgn0021847	AT1G26560	
ENSG00000206013	ENSMUSG00000018740	FBgn0263144	AT1G26570	
ENSG00000185201	ENSMUSG00000032892	FBgn0286511	AT1G26580	
ENSG00000142089	ENSMUSG00000020899	FBgn0086655	AT1G26590	
ENSG00000182272	ENSMUSG00000020898	FBgn0033076	AT1G26600	
ENSG00000184363	ENSMUSG00000020897	FBgn0053919	AT1G26610	
ENSG00000185187	ENSMUSG00000045176	FBgn0262736	AT1G26620	
ENSG00000185101	ENSMUSG00000020895	FBgn0026761	AT1G26630	
ENSG00000174915	ENSMUSG00000020894	FBgn0042085	AT1G26640	
ENSG00000023191	ENSMUSG00000020893	FBgn0033079	AT1G26650	
ENSG00000174775	ENSMUSG00000023781	FBgn0029131	AT1G26660	
ENSG00000161328	ENSMUSG00000020892	FBgn0050443	AT1G26665	
ENSG00000185522	ENSMUSG00000032807	FBgn0033081	AT1G26670	
ENSG00000099849	ENSMUSG00000020891	FBgn0013732	AT1G26680	
ENSG00000070047	ENSMUSG00000020890	FBgn0266518	AT1G26690	
ENSG00000185507	ENSMUSG00000032782	FBgn0284249	AT1G26700	
ENSG00000099834	ENSMUSG00000049299	FBgn0033085	AT1G26710	
ENSG00000070031	ENSMUSG00000018470	FBgn0033086	AT1G26720	
ENSG00000069696	ENSMUSG00000043419	FBgn0033087	AT1G26730	
ENSG00000177030	ENSMUSG00000018474	FBgn0033088	AT1G26740	
ENSG00000177106	ENSMUSG00000044795	FBgn0033089	AT1G26750	
ENSG00000177156	ENSMUSG00000059278	FBgn0033092	AT1G26760	
ENSG00000177225	ENSMUSG00000045377	FBgn0259977	AT1G26761	
ENSG00000184524	ENSMUSG00000018476	FBgn0050446	AT1G26762	
ENSG00000177542	ENSMUSG00000005237	FBgn0033093	AT1G26770	
ENSG00000288675	ENSMUSG00000003934	FBgn0259483	AT1G26773	
ENSG00000177595	ENSMUSG00000041346	FBgn0014009	AT1G26780	
ENSG00000177600	ENSMUSG00000059552	FBgn0033096	AT1G26790	
ENSG00000177666	ENSMUSG00000041329	FBgn0033097	AT1G26795	
ENSG00000177685	ENSMUSG00000005202	FBgn0010482	AT1G26796	
ENSG00000177697	ENSMUSG00000069835	FBgn0028579	AT1G26797	
ENSG00000177700	ENSMUSG00000018765	FBgn0042083	AT1G26798	
ENSG00000214063	ENSMUSG00000041287	FBgn0027066	AT1G26799	
ENSG00000177830	ENSMUSG00000018761	FBgn0033100	AT1G26800	
ENSG00000183020	ENSMUSG00000018774	FBgn0033101	AT1G26810	
ENSG00000184956	ENSMUSG00000059796	FBgn0085421	AT1G26815	
ENSG00000198788	ENSMUSG00000005204	FBgn0014028	AT1G26820	
ENSG00000215182	ENSMUSG00000018752	FBgn0033104	AT1G26830	
ENSG00000117983	ENSMUSG00000005198	FBgn0022224	AT1G26840	
ENSG00000078902	ENSMUSG00000018776	FBgn0265003	AT1G26850	
ENSG00000174672	ENSMUSG00000018750	FBgn0033108	AT1G26870	
ENSG00000182208	ENSMUSG00000041189	FBgn0085244	AT1G26880	
ENSG00000184545	ENSMUSG00000042826	FBgn0040674	AT1G26890	
ENSG00000205869	ENSMUSG00000089876	FBgn0265935	AT1G26900	
ENSG00000205867	ENSMUSG00000109737	FBgn0033110	AT1G26910	
ENSG00000196224	ENSMUSG00000044084	FBgn0265137	AT1G26920	
ENSG00000241598	ENSMUSG00000041165	FBgn0033112	AT1G26921	
ENSG00000185940	ENSMUSG00000051790	FBgn0033113	AT1G26930	
ENSG00000205864	ENSMUSG00000070394	FBgn0028988	AT1G26940	
ENSG00000244242	ENSMUSG00000019461	FBgn0033115	AT1G26945	
ENSG00000149043	ENSMUSG00000001583	FBgn0050158	AT1G26960	
ENSG00000130598	ENSMUSG00000094845	FBgn0033117	AT1G26970	
ENSG00000130592	ENSMUSG00000046731	FBgn0053558	AT1G26976	
ENSG00000283787	ENSMUSG00000001588	FBgn0053348	AT1G27000	
ENSG00000130595	ENSMUSG00000018570	FBgn0053349	AT1G27008	
ENSG00000214026	ENSMUSG00000047284	FBgn0033121	AT1G27020	
ENSG00000167244	ENSMUSG00000023170	FBgn0022960	AT1G27030	
ENSG00000180176	ENSMUSG00000078812	FBgn0033122	AT1G27040	
ENSG00000183734	ENSMUSG00000018554	FBgn0029508	AT1G27045	
ENSG00000110665	ENSMUSG00000018566	FBgn0050160	AT1G27050	
ENSG00000064201	ENSMUSG00000018569	FBgn0033124	AT1G27060	
ENSG00000110651	ENSMUSG00000018565	FBgn0029507	AT1G27070	
ENSG00000184281	ENSMUSG00000018559	FBgn0029506	AT1G27080	
ENSG00000070985	ENSMUSG00000018567	FBgn0263655	AT1G27090	
ENSG00000053918	ENSMUSG00000018572	FBgn0263656	AT1G27100	
ENSG00000129757	ENSMUSG00000020888	FBgn0033127	AT1G27110	
ENSG00000110628	ENSMUSG00000018574	FBgn0033128	AT1G27120	
ENSG00000181649	ENSMUSG00000020886	FBgn0033129	AT1G27130	
ENSG00000205531	ENSMUSG00000020884	FBgn0033130	AT1G27135	
ENSG00000110619	ENSMUSG00000040963	FBgn0053914	AT1G27140	
ENSG00000021762	ENSMUSG00000040950	FBgn0033132	AT1G27150	
ENSG00000182170	ENSMUSG00000000318	FBgn0033133	AT1G27160	
ENSG00000184350	ENSMUSG00000040938	FBgn0033134	AT1G27170	
ENSG00000005801	ENSMUSG00000044367	FBgn0016032	AT1G27180	
ENSG00000167311	ENSMUSG00000000317	FBgn0033135	AT1G27190	
ENSG00000129744	ENSMUSG00000000320	FBgn0033137	AT1G27200	
ENSG00000129749	ENSMUSG00000018907	FBgn0033136	AT1G27210	
ENSG00000110713	ENSMUSG00000018924	FBgn0027558	AT1G27220	
ENSG00000148985	ENSMUSG00000018921	FBgn0033138	AT1G27240	
ENSG00000177105	ENSMUSG00000060216	FBgn0033139	AT1G27250	
ENSG00000167323	ENSMUSG00000018923	FBgn0033140	AT1G27260	
ENSG00000167325	ENSMUSG00000018920	FBgn0033141	AT1G27270	
ENSG00000221996	ENSMUSG00000040829	FBgn0263934	AT1G27280	
ENSG00000132109	ENSMUSG00000018919	FBgn0015038	AT1G27290	
ENSG00000181963	ENSMUSG00000020830	FBgn0015039	AT1G27300	
ENSG00000196778	ENSMUSG00000046811	FBgn0024294	AT1G27310	
ENSG00000197790	ENSMUSG00000018286	FBgn0033145	AT1G27320	
ENSG00000226288	ENSMUSG00000020828	FBgn0003090	AT1G27330	
ENSG00000232268	ENSMUSG00000020827	FBgn0024293	AT1G27340	
ENSG00000167333	ENSMUSG00000014609	FBgn0044011	AT1G27360	
ENSG00000197428	ENSMUSG00000087279	FBgn0002930	AT1G27370	
ENSG00000180785	ENSMUSG00000050675	FBgn0026389	AT1G27380	
ENSG00000167332	ENSMUSG00000014606	FBgn0026602	AT1G27385	
ENSG00000167346	ENSMUSG00000040746	FBgn0033153	AT1G27390	
ENSG00000280021	ENSMUSG00000018293	FBgn0033154	AT1G27400	
ENSG00000279270	ENSMUSG00000060600	FBgn0033155	AT1G27410	
ENSG00000176922	ENSMUSG00000018287	FBgn0260991	AT1G27420	
ENSG00000176893	ENSMUSG00000040712	FBgn0003174	AT1G27430	
ENSG00000278870	ENSMUSG00000057054	FBgn0033158	AT1G27435	
ENSG00000205497	ENSMUSG00000020821	FBgn0033159	AT1G27440	
ENSG00000205496	ENSMUSG00000043602	FBgn0000352	AT1G27450	
ENSG00000176798	ENSMUSG00000057135	FBgn0033160	AT1G27460	
ENSG00000205495	ENSMUSG00000020817	FBgn0041243	AT1G27461	
ENSG00000176787	ENSMUSG00000040667	FBgn0283450	AT1G27470	
ENSG00000171944	ENSMUSG00000018449	FBgn0033166	AT1G27480	
ENSG00000182070	ENSMUSG00000018446	FBgn0033164	AT1G27490	
ENSG00000176742	ENSMUSG00000040620	FBgn0033165	AT1G27500	
ENSG00000244734	ENSMUSG00000018442	FBgn0262583	AT1G27510	
ENSG00000223609	ENSMUSG00000040599	FBgn0262948	AT1G27520	
ENSG00000176239	ENSMUSG00000018451	FBgn0033167	AT1G27530	
ENSG00000184698	ENSMUSG00000069830	FBgn0003460	AT1G27535	
ENSG00000167360	ENSMUSG00000070390	FBgn0033168	AT1G27540	
ENSG00000187918	ENSMUSG00000020811	FBgn0033169	AT1G27550	
ENSG00000181609	ENSMUSG00000040554	FBgn0033170	AT1G27555	
ENSG00000187747	ENSMUSG00000020808	FBgn0050502	AT1G27565	
ENSG00000132256	ENSMUSG00000040543	FBgn0033174	AT1G27570	
ENSG00000132274	ENSMUSG00000020803	FBgn0025885	AT1G27580	
ENSG00000181023	ENSMUSG00000020801	FBgn0033177	AT1G27595	
ENSG00000181074	ENSMUSG00000053574	FBgn0033178	AT1G27600	
ENSG00000180988	ENSMUSG00000020805	FBgn0033179	AT1G27610	
ENSG00000180974	ENSMUSG00000040483	FBgn0010548	AT1G27620	
ENSG00000277932	ENSMUSG00000070388	FBgn0259745	AT1G27630	
ENSG00000184478	ENSMUSG00000020799	FBgn0263240	AT1G27640	
ENSG00000188691	ENSMUSG00000045667	FBgn0033183	AT1G27650	
ENSG00000183313	ENSMUSG00000040471	FBgn0015929	AT1G27660	
ENSG00000183389	ENSMUSG00000040463	FBgn0261397	AT1G27670	
ENSG00000180934	ENSMUSG00000040447	FBgn0033184	AT1G27680	
ENSG00000180919	ENSMUSG00000020798	FBgn0025185	AT1G27690	
ENSG00000255307	ENSMUSG00000020794	FBgn0033185	AT1G27695	
ENSG00000175485	ENSMUSG00000020790	FBgn0033186	AT1G27700	
ENSG00000180878	ENSMUSG00000057778	FBgn0033187	AT1G27710	
ENSG00000051009	ENSMUSG00000055670	FBgn0286788	AT1G27720	
ENSG00000132259	ENSMUSG00000020788	FBgn0033188	AT1G27730	
ENSG00000110148	ENSMUSG00000020787	FBgn0264294	AT1G27740	
ENSG00000170955	ENSMUSG00000020785	FBgn0033190	AT1G27750	
ENSG00000166311	ENSMUSG00000020783	FBgn0033191	AT1G27752	
ENSG00000166313	ENSMUSG00000005947	FBgn0033192	AT1G27760	
ENSG00000110169	ENSMUSG00000050107	FBgn0050499	AT1G27770	
ENSG00000110171	ENSMUSG00000005950	FBgn0004132	AT1G27820	
ENSG00000132254	ENSMUSG00000047260	FBgn0033194	AT1G27840	
ENSG00000179532	ENSMUSG00000040158	FBgn0004133	AT1G27850	
ENSG00000132275	ENSMUSG00000005949	FBgn0033195	AT1G27860	
ENSG00000166333	ENSMUSG00000005951	FBgn0261385	AT1G27870	
ENSG00000166337	ENSMUSG00000005952	FBgn0033196	AT1G27880	
ENSG00000166340	ENSMUSG00000043029	FBgn0263077	AT1G27890	
ENSG00000166341	ENSMUSG00000020774	FBgn0033199	AT1G27900	
ENSG00000158042	ENSMUSG00000063881	FBgn0050491	AT1G27910	
ENSG00000188124	ENSMUSG00000069823	FBgn0050495	AT1G27920	
ENSG00000279486	ENSMUSG00000055971	FBgn0033202	AT1G27930	
ENSG00000184933	ENSMUSG00000072709	FBgn0033203	AT1G27940	
ENSG00000166363	ENSMUSG00000072708	FBgn0033204	AT1G27950	
ENSG00000170790	ENSMUSG00000095312	FBgn0033205	AT1G27960	
ENSG00000170782	ENSMUSG00000095095	FBgn0033206	AT1G27970	
ENSG00000166368	ENSMUSG00000060335	FBgn0033207	AT1G27980	
ENSG00000178358	ENSMUSG00000060630	FBgn0033208	AT1G27990	
ENSG00000149054	ENSMUSG00000070383	FBgn0033209	AT1G28000	
ENSG00000149050	ENSMUSG00000069818	FBgn0033210	AT1G28005	
ENSG00000158077	ENSMUSG00000070382	FBgn0033212	AT1G28010	
ENSG00000170748	ENSMUSG00000061984	FBgn0050493	AT1G28020	
ENSG00000170743	ENSMUSG00000094488	FBgn0085245	AT1G28030	
ENSG00000183801	ENSMUSG00000056921	FBgn0033214	AT1G28040	
ENSG00000166387	ENSMUSG00000062186	FBgn0033215	AT1G28050	
ENSG00000166394	ENSMUSG00000069816	FBgn0033216	AT1G28060	
ENSG00000183378	ENSMUSG00000057050	FBgn0042135	AT1G28070	
ENSG00000183303	ENSMUSG00000049041	FBgn0286778	AT1G28080	
ENSG00000182334	ENSMUSG00000047444	FBgn0000337	AT1G28090	
ENSG00000170683	ENSMUSG00000069476	FBgn0015614	AT1G28100	
ENSG00000182261	ENSMUSG00000070380	FBgn0033221	AT1G28110	
ENSG00000175390	ENSMUSG00000070379	FBgn0033222	AT1G28120	
ENSG00000166402	ENSMUSG00000070378	FBgn0001091	AT1G28130	
ENSG00000166405	ENSMUSG00000070377	FBgn0002891	AT1G28135	
ENSG00000166407	ENSMUSG00000070375	FBgn0033224	AT1G28140	
ENSG00000130413	ENSMUSG00000070374	FBgn0003317	AT1G28150	
ENSG00000166436	ENSMUSG00000063116	FBgn0033225	AT1G28160	
ENSG00000166441	ENSMUSG00000054406	FBgn0033226	AT1G28170	
ENSG00000166444	ENSMUSG00000058275	FBgn0029093	AT1G28180	
ENSG00000166452	ENSMUSG00000038807	FBgn0050383	AT1G28190	
ENSG00000176029	ENSMUSG00000069814	FBgn0003082	AT1G28200	
ENSG00000176009	ENSMUSG00000020741	FBgn0263121	AT1G28210	
ENSG00000175348	ENSMUSG00000020745	FBgn0042173	AT1G28220	
ENSG00000175352	ENSMUSG00000010554	FBgn0050382	AT1G28230	
ENSG00000175356	ENSMUSG00000000282	FBgn0040780	AT1G28240	
ENSG00000184014	ENSMUSG00000038351	FBgn0085390	AT1G28250	
ENSG00000166471	ENSMUSG00000038335	FBgn0050377	AT1G28260	
ENSG00000205339	ENSMUSG00000001323	FBgn0033232	AT1G28265	
ENSG00000166478	ENSMUSG00000038290	FBgn0015509	AT1G28270	
ENSG00000166483	ENSMUSG00000043099	FBgn0026393	AT1G28280	
ENSG00000133789	ENSMUSG00000038268	FBgn0033233	AT1G28290	
ENSG00000133812	ENSMUSG00000078789	FBgn0033234	AT1G28300	
ENSG00000148926	ENSMUSG00000045287	FBgn0050381	AT1G28305	
ENSG00000133805	ENSMUSG00000000751	FBgn0023171	AT1G28306	
ENSG00000110315	ENSMUSG00000018809	FBgn0026722	AT1G28310	
ENSG00000133800	ENSMUSG00000000753	FBgn0033235	AT1G28320	
ENSG00000072952	ENSMUSG00000038224	FBgn0050380	AT1G28327	
ENSG00000198730	ENSMUSG00000045374	FBgn0050379	AT1G28330	
ENSG00000110321	ENSMUSG00000038217	FBgn0033236	AT1G28335	
ENSG00000236287	ENSMUSG00000020850	FBgn0085459	AT1G28340	
ENSG00000110328	ENSMUSG00000038195	FBgn0085460	AT1G28350	
ENSG00000170242	ENSMUSG00000038188	FBgn0033238	AT1G28360	
ENSG00000050165	ENSMUSG00000038178	FBgn0050378	AT1G28370	
ENSG00000133816	ENSMUSG00000017781	FBgn0033240	AT1G28375	
ENSG00000197702	ENSMUSG00000006127	FBgn0033241	AT1G28380	
ENSG00000187079	ENSMUSG00000017774	FBgn0026361	AT1G28390	
ENSG00000189431	ENSMUSG00000017776	FBgn0027548	AT1G28395	
ENSG00000133794	ENSMUSG00000020849	FBgn0033243	AT1G28400	
ENSG00000148925	ENSMUSG00000020848	FBgn0033244	AT1G28410	
ENSG00000152266	ENSMUSG00000020847	FBgn0027054	AT1G28420	
ENSG00000197601	ENSMUSG00000053783	FBgn0033246	AT1G28430	
ENSG00000262655	ENSMUSG00000020846	FBgn0033247	AT1G28440	
ENSG00000133818	ENSMUSG00000017288	FBgn0033248	AT1G28450	
ENSG00000129083	ENSMUSG00000017286	FBgn0027788	AT1G28460	
ENSG00000129084	ENSMUSG00000069808	FBgn0033249	AT1G28470	
ENSG00000152270	ENSMUSG00000038057	FBgn0013307	AT1G28480	
ENSG00000186104	ENSMUSG00000038046	FBgn0013308	AT1G28490	
ENSG00000175868	ENSMUSG00000020844	FBgn0033250	AT1G28500	
ENSG00000110680	ENSMUSG00000020843	FBgn0025360	AT1G28510	
ENSG00000188487	ENSMUSG00000017631	FBgn0033252	AT1G28520	
ENSG00000110693	ENSMUSG00000044243	FBgn0040778	AT1G28530	
ENSG00000110696	ENSMUSG00000046275	FBgn0020279	AT1G28540	
ENSG00000166689	ENSMUSG00000010392	FBgn0021814	AT1G28550	
ENSG00000110700	ENSMUSG00000020841	FBgn0025469	AT1G28560	
ENSG00000011405	ENSMUSG00000020839	FBgn0028563	AT1G28570	
ENSG00000070081	ENSMUSG00000020840	FBgn0028562	AT1G28580	
ENSG00000188211	ENSMUSG00000020838	FBgn0028561	AT1G28590	
ENSG00000187486	ENSMUSG00000037958	FBgn0033257	AT1G28600	
ENSG00000006071	ENSMUSG00000050944	FBgn0033258	AT1G28610	
ENSG00000006611	ENSMUSG00000037926	FBgn0033259	AT1G28630	
ENSG00000188162	ENSMUSG00000020836	FBgn0033260	AT1G28640	
ENSG00000129152	ENSMUSG00000037907	FBgn0033261	AT1G28650	
ENSG00000129159	ENSMUSG00000011877	FBgn0050372	AT1G28660	
ENSG00000129158	ENSMUSG00000044328	FBgn0033264	AT1G28670	
ENSG00000129167	ENSMUSG00000000686	FBgn0033265	AT1G28680	
ENSG00000166788	ENSMUSG00000017291	FBgn0033266	AT1G28690	
ENSG00000179826	ENSMUSG00000037857	FBgn0005648	AT1G28695	
ENSG00000179817	ENSMUSG00000000724	FBgn0033268	AT1G28700	
ENSG00000173432	ENSMUSG00000000631	FBgn0263593	AT1G28710	
ENSG00000110756	ENSMUSG00000017453	FBgn0033271	AT1G28815	
ENSG00000110768	ENSMUSG00000000632	FBgn0033272	AT1G28760	
ENSG00000134333	ENSMUSG00000037791	FBgn0021995	AT1G28765	
ENSG00000166796	ENSMUSG00000020834	FBgn0050373	AT1G28960	
ENSG00000166800	ENSMUSG00000061981	FBgn0033273	AT1G29000	
ENSG00000074319	ENSMUSG00000020832	FBgn0011659	AT1G29005	
ENSG00000151116	ENSMUSG00000037750	FBgn0033274	AT1G29010	
ENSG00000247595	ENSMUSG00000017386	FBgn0053087	AT1G29020	
ENSG00000179119	ENSMUSG00000017405	FBgn0033275	AT1G29025	
ENSG00000151117	ENSMUSG00000019437	FBgn0085246	AT1G29030	
ENSG00000179057	ENSMUSG00000058546	FBgn0010109	AT1G29040	
ENSG00000110786	ENSMUSG00000002059	FBgn0013726	AT1G29041	
ENSG00000170255	ENSMUSG00000044122	FBgn0265632	AT1G29050	
ENSG00000183695	ENSMUSG00000002052	FBgn0033277	AT1G29060	
ENSG00000177054	ENSMUSG00000002064	FBgn0050369	AT1G29070	
ENSG00000129170	ENSMUSG00000010277	FBgn0033278	AT1G29080	
ENSG00000129173	ENSMUSG00000037593	FBgn0033279	AT1G29090	
ENSG00000166833	ENSMUSG00000002055	FBgn0033280	AT1G29100	
ENSG00000109851	ENSMUSG00000017390	FBgn0050376	AT1G29110	
ENSG00000109854	ENSMUSG00000041958	FBgn0050375	AT1G29120	
ENSG00000185238	ENSMUSG00000002058	FBgn0050371	AT1G29140	
ENSG00000165970	ENSMUSG00000002057	FBgn0261588	AT1G29150	
ENSG00000165973	ENSMUSG00000001095	FBgn0250827	AT1G29160	
ENSG00000171714	ENSMUSG00000020829	FBgn0050362	AT1G29170	
ENSG00000091664	ENSMUSG00000050132	FBgn0033285	AT1G29179	
ENSG00000183161	ENSMUSG00000017344	FBgn0033286	AT1G29180	
ENSG00000148935	ENSMUSG00000001103	FBgn0033289	AT1G29195	
ENSG00000198168	ENSMUSG00000051232	FBgn0262988	AT1G29200	
ENSG00000255359	ENSMUSG00000001100	FBgn0028836	AT1G29220	
ENSG00000187398	ENSMUSG00000017615	FBgn0002531	AT1G29230	
ENSG00000134343	ENSMUSG00000001105	FBgn0002533	AT1G29240	
ENSG00000169550	ENSMUSG00000037278	FBgn0002534	AT1G29250	
ENSG00000148942	ENSMUSG00000017376	FBgn0002535	AT1G29260	
ENSG00000176971	ENSMUSG00000049489	FBgn0033292	AT1G29270	
ENSG00000129151	ENSMUSG00000072640	FBgn0014469	AT1G29280	
ENSG00000109881	ENSMUSG00000020826	FBgn0015034	AT1G29290	
ENSG00000205213	ENSMUSG00000001123	FBgn0002570	AT1G29300	
ENSG00000148943	ENSMUSG00000018334	FBgn0002569	AT1G29310	
ENSG00000176697	ENSMUSG00000017677	FBgn0002571	AT1G29320	
ENSG00000121621	ENSMUSG00000020716	FBgn0033294	AT1G29330	
ENSG00000169519	ENSMUSG00000049612	FBgn0050359	AT1G29340	
ENSG00000182255	ENSMUSG00000070354	FBgn0050360	AT1G29350	
ENSG00000131808	ENSMUSG00000017639	FBgn0033296	AT1G29355	
ENSG00000152219	ENSMUSG00000035575	FBgn0033297	AT1G29370	
ENSG00000066382	ENSMUSG00000017548	FBgn0050361	AT1G29380	
ENSG00000170959	ENSMUSG00000017561	FBgn0033301	AT1G29390	
ENSG00000170946	ENSMUSG00000017550	FBgn0033302	AT1G29395	
ENSG00000148950	ENSMUSG00000046909	FBgn0033304	AT1G29400	
ENSG00000109911	ENSMUSG00000020709	FBgn0259226	AT1G29410	
ENSG00000007372	ENSMUSG00000020707	FBgn0033307	AT1G29418	
ENSG00000184937	ENSMUSG00000017686	FBgn0262812	AT1G29420	
ENSG00000149100	ENSMUSG00000017692	FBgn0033308	AT1G29430	
ENSG00000186714	ENSMUSG00000057181	FBgn0033309	AT1G29435	
ENSG00000135378	ENSMUSG00000017421	FBgn0267792	AT1G29440	
ENSG00000060749	ENSMUSG00000017428	FBgn0033312	AT1G29450	
ENSG00000121690	ENSMUSG00000048895	FBgn0033313	AT1G29460	
ENSG00000176148	ENSMUSG00000035441	FBgn0022027	AT1G29465	
ENSG00000176102	ENSMUSG00000035413	FBgn0033315	AT1G29470	
ENSG00000110422	ENSMUSG00000053184	FBgn0033316	AT1G29480	
ENSG00000110427	ENSMUSG00000020704	FBgn0033317	AT1G29490	
ENSG00000085063	ENSMUSG00000020703	FBgn0003892	AT1G29500	
ENSG00000110429	ENSMUSG00000035385	FBgn0263120	AT1G29510	
